Existing account,Duration month,Credit history,Purpose,Credit amount,Saving,Employment duration,Installment rate,Personal status,Debtors,Residential Duration,Property,Age,Installment plans,Housing,Number of credits,Job,Liable People,Telephone,Foreign worker,Classification
3,0.294088411,2,0,0.423327595,0,2,0.756470797,2,0,0.442507049,0,0.352062362,2,1,0,1,1,0,1,1
3,0.600307717,2,3,0.304871592,4,3,1,2,0,0.442507049,2,0.352062362,1,1,0,2,0,1,0,1
3,0,4,0,0.409215754,0,3,0.442507049,2,0,0,0,0.573383693,2,1,0.756470797,1,1,0,0,1
0,0.433846128,2,3,0.464459607,0,1,1,1,2,0,1,0.64001097,2,0,0,2,0,0,0,1
1,0.851310727,0,0,0.816022427,2,1,0,1,0,0,2,0.328280585,2,1,0.442507049,2,0,0,0,1
0,0.600307717,1,3,0.603178814,2,1,1,2,0,1,3,0.328280585,2,2,0,2,1,1,0,2
3,0.356398274,2,0,0.566368217,4,0,1,2,0,1,3,0.500246321,2,1,0,3,0,1,0,1
3,0.497944926,2,3,0.421363245,0,1,1,3,1,0,1,0.590604292,2,1,0,1,1,0,0,2
3,0.600307717,2,4,0.621350559,1,4,0.442507049,2,0,1,2,0.352062362,2,1,0.442507049,2,0,0,0,2
1,0.497944926,4,9,0.619349716,0,0,0.756470797,3,0,0.756470797,2,0.537707281,2,1,0.756470797,0,1,1,0,1
0,0.74653634,3,9,0.499511778,0,3,0.442507049,2,0,0,2,0.167148594,2,1,0.442507049,2,0,1,0,2
1,0.600307717,2,1,0.650998863,2,1,0.756470797,1,0,1,2,0.278324539,2,0,0,2,0,0,0,2
3,0.74653634,2,3,0.879402426,0,0,1,1,0,0.442507049,2,0.224797268,2,1,0.442507049,3,0,1,0,2
0,0.356398274,2,0,0.470434885,0,2,1,1,2,1,1,0.303718939,2,1,0,2,0,1,0,1
0,0.600307717,4,4,0.370329891,3,4,1,1,0,1,1,0.797535495,2,0,0.442507049,3,0,1,0,1
2,0.680542574,4,4,0.623589096,4,4,1,2,0,1,1,0.68635955,1,1,0.442507049,1,0,0,0,1
1,0.258538461,4,4,0.355306996,0,4,0.442507049,2,0,1,0,0.480789044,2,1,0.756470797,1,0,0,0,1
0,0.655667214,2,0,0.644864577,0,2,0.756470797,2,0,0.442507049,2,0.623901466,2,1,0,1,0,0,0,2
1,0.600307717,2,3,0.582861643,1,4,1,2,0,1,3,0.328280585,2,2,0,2,0,0,0,1
3,0.125501505,4,4,0.450828012,0,4,0.442507049,3,0,0.442507049,0,0.328280585,2,0,0.442507049,2,0,0,0,1
1,0.552626872,3,0,0.521045794,0,2,0,0,0,1,1,0.655781302,2,1,0.442507049,2,0,0,0,1
3,0.433846128,2,0,0.617135284,4,2,0.756470797,2,0,0.442507049,3,0.303718939,2,1,0,2,0,0,0,1
3,0.600307717,2,4,0.525356549,2,4,0.756470797,2,0,0.442507049,2,0.440289285,0,1,0.442507049,2,0,1,0,2
1,0.125501505,2,6,0.138464383,0,1,0.756470797,3,0,0,1,0.10469051,2,1,0,1,0,0,0,1
1,0.680542574,2,4,0.447461247,4,2,1,1,0,0,2,0.224797268,2,1,0,2,0,0,0,1
1,0.642578427,4,4,0.537000047,2,2,1,2,0,0.442507049,1,0.136570345,2,1,0.442507049,1,0,0,0,2
3,0.433846128,2,4,0.617919256,0,4,1,1,0,0.442507049,2,0.757752886,0,0,0,3,0,1,0,1
3,0.802590423,2,4,0.78020975,4,3,0.442507049,3,0,1,1,0.303718939,2,0,0,2,0,1,0,1
0,0.326542972,4,0,0.640939515,0,2,0,2,0,0.442507049,0,0.537707281,2,1,0.442507049,1,1,0,0,1
1,0.433846128,2,6,0.41846212,1,2,1,2,2,0.442507049,0,0.10469051,2,1,0,2,0,0,0,1
3,0.600307717,2,0,0.787468043,0,2,0,2,0,1,1,0.590604292,2,1,0,1,1,0,0,1
0,0.600307717,1,0,0.363037114,0,0,0,1,1,1,3,0.303718939,2,0,0.442507049,0,0,0,0,2
0,0.933015988,2,9,0.78442603,0,4,1,2,1,1,3,0.460812845,2,0,0,2,0,0,0,2
3,0.680542574,4,4,0.564078081,0,2,1,1,0,0.442507049,2,0.397474028,2,1,0,2,0,1,0,1
2,0.600307717,2,4,0.375376175,2,2,0.756470797,1,0,0.756470797,2,0.797535495,2,1,0,1,0,0,0,1
1,0.125501505,2,4,0.2560374,0,2,0.442507049,1,2,0.756470797,0,0.882886932,2,1,0,2,0,0,0,1
1,0.497944926,3,9,0.528250586,4,4,1,2,0,0.442507049,1,0.573383693,2,1,0.442507049,2,0,0,0,1
3,0.600307717,3,0,0.538656154,0,4,1,2,0,1,2,0.655781302,2,1,0.442507049,1,1,0,0,2
1,0.433846128,1,0,0.376482869,1,2,0.442507049,3,0,0.442507049,1,0.196527382,2,0,0,2,0,0,0,2
1,0.680542574,4,3,0.816800844,0,3,0.442507049,2,0,0.442507049,1,0.68635955,2,1,0,2,0,0,0,2
3,0.851310727,2,9,0.689069404,0,0,0.756470797,2,0,0.442507049,2,0.397474028,0,0,0,3,0,1,0,2
2,0.552626872,2,0,0.571519721,1,2,0,1,0,0,2,0.278324539,0,1,0,3,0,1,0,1
0,0.74653634,2,1,0.812402141,0,2,0.442507049,2,0,0.442507049,1,0.224797268,2,1,0,2,1,0,0,2
3,0.600307717,4,3,0.486461862,0,3,0.442507049,2,0,0.442507049,1,0.328280585,2,1,0.442507049,1,0,0,0,1
0,0.433846128,4,3,0.40567172,0,2,1,1,0,0.756470797,1,0.196527382,2,0,0.442507049,2,0,0,0,1
2,0.802590423,0,9,0.749826659,0,1,0.442507049,0,0,0,1,0.397474028,2,1,0.442507049,2,0,0,0,1
3,0.384039966,2,4,0.40174295,1,0,0.442507049,1,0,1,0,0.882886932,2,1,0,2,0,0,0,1
0,0.600307717,2,1,0.760318643,0,0,1,2,0,0.442507049,3,0.303718939,2,2,0,3,0,1,0,1
1,0.600307717,4,4,0.451228771,0,4,1,2,0,0.442507049,1,0.671226448,2,1,0.442507049,1,0,0,0,1
3,0.356398274,4,7,0.617723511,4,1,0.442507049,2,0,0,1,0.480789044,2,1,0.442507049,1,1,0,0,1
3,0.433846128,1,4,0.426762886,1,4,1,2,0,1,2,0.419187521,0,1,0,1,1,0,0,1
0,0.497944926,2,4,0.475660521,4,3,0.442507049,3,0,1,2,0.136570345,2,0,0.442507049,1,0,0,0,1
0,0.74653634,2,3,0.64211812,0,0,1,2,0,0.756470797,1,0.328280585,2,1,0,3,0,1,0,1
3,0.356398274,2,0,0.524676065,4,4,1,2,0,0.756470797,2,0.701192967,2,1,0,2,0,1,0,1
3,0.356398274,2,3,0.450292592,0,3,0.756470797,1,0,1,0,0.352062362,2,1,0,1,0,0,0,1
0,0.680542574,2,1,0.636043855,0,2,1,0,0,1,1,0.537707281,2,1,0,3,0,1,0,1
3,0.356398274,2,4,0.271272443,0,4,1,2,0,1,2,0.500246321,2,1,0,2,0,0,0,1
0,0.827745492,2,4,0.464459607,0,2,1,2,0,1,3,0.136570345,2,2,0,2,0,1,0,2
1,0.827745492,4,1,0.675823747,1,0,0.756470797,2,0,1,2,0.252038927,2,1,0,2,0,0,0,1
